index,size,value,confirmations,vout,choosen,tx_id
0,148,42068,4835,0,1,c57f325a4872c2f089b693ee49e24b0ed323c2e34eac743aba2225a25c2fcf20
1,148,4544651,10,3,1,30b3b6a45ce7a0f01032eb52293d98db252c0fe91a945dcae8ce6705c577d432
