index,size,value,confirmations,vout,choosen,tx_id
0,148,406955,82,374,1,858d16188001a96ca69a924c019057de3ef27c8a3f26c41e47b6d8b2b23cdbab
1,148,2663,2186,0,1,8e54787377ff08d3c3f805ed17fcb304e259ab2ba28a67d9b5467a89677ff925
2,148,870,0,0,0,be5706bb6908468a4ad8cdf8175ed7daf48111ceead05d9e739a5c64a03caba3
