index,size,value,confirmations,vout,choosen,tx_id
0,148,50809,16,0,1,8a13e2ba4c377e7f33813720fc6f84df6d4df54b37b0d6f122f0ecf9c34a54fa
1,148,368310,31,0,1,e8f03959326411384821d7a41646a2a52b319fb27689ab277423f6bc38a2d5b7
2,148,5099,0,0,0,0a83fd78c69605cf6b022e358a5d3561a7f9a79f9ed204e85e2e07d6e702d511
